SDG10Word,SDG11Word,SDG12Word,SDG13Word,SDG14Word,SDG15Word,SDG16Word,SDG17Word,SDG1Word,SDG2Word,SDG3Word,SDG4Word,SDG5Word,SDG6Word,SDG7Word,SDG8Word,SDG9Word,common,constraint,direction,pNo,recommendation,text
-0,community,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,sustainable,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,community,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,economical,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,community,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,industrial,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,development,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,governance,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,industrialization,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,institutional,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,social,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,sustainability,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,sustainable,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,economical,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,institutions,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,industrial,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,development,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,governance,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,industrialization,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,institutional,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,social,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,sustainability,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,sustainable,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,economical,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,organizations,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,industrial,-0,0,0,2,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
-0,rural,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,development,-0,0,0,1,5958,1,WHo uniCef Joint Monitoring Programme for Water supply and sanitation largescale agricultural lease investments Millennium development Goals Millennium ecosystem assessment natural infrastructure organisation for economic Cooperation and development office of the High Commissioner for Human rights open Working Group Payment for ecosystem environmental services solar photovoltaic rural Water supply network sustainable development Goals stockholm environmental institute small island developing states stockholm international Water institute small and mediumsized enterprises international sava river basin Commission the nature Conservancy united nations united nations Committee on economic social and Cultural rights united nations Conference on trade and development united nations department of economic and social affairs united nations development Programme united nations decade Programme on advocacy and Communication united nations economic Commission for africa united nations economic Commission for europe united nations economic Commission for latin america and the Caribbean united nations environment Programme united nations economic and social Commission for asia and the Pacific united nations educational scientific and Cultural organization united nations economic and social Commission for Western asia united nations General assembly united nations Human settlements Programme united nations industrial development organization united nations office for disaster risk reduction united nations office for sustainable development united nations university united states Census bureau united states Geological survey Water sanitation and Hygiene World business Council for sustainable development World economic forum Water footprint assessment Water Governance facility World Health organization World Meteorological organization World nuclear association World resources institute Water and sanitation Program World Water assessment Programme World Wide fund for nature World Wildlife fund
